	IDs	BRNACC	ARTCRN	BRNHPT	HRTLV	ADPVSC	CLNTRN	PNCREAS	TESTIS	LUNG	ADRNLG	BREAST	BLDDER	SKINS	SPLEEN	BRNAMY	BRNCHB	BRNCDT	BRNCTXB	KDNCTX	PRSTTE	BRNHPP	UTERUS	CLNSGM	ESPMCS	PTTARY	SKINNS	ESPGEJ	ARTTBL	LCL	MSCLSK	SNTTRM	BRNSNG	THYROID	STMACH	FIBRBLS	VAGINA	BRNPTM	LIVER	BRNNCC	BRNSPC	WHLBLD	ADPSBQ	OVARY	SLVRYG	HRTAA	BRNCHA	ESPMSL	BRNCTXA	ARTAORT	NERVET
9277	ENSG00000168447						0.00886097			0.00302013		0.00276023		0.00976162											0.00332916		0.00952653							0.0201307									0.00945921								
9278	ENSG00000168453	0.000390692		0.00269238		0.014278	0.00120096		0.044885400000000006			0.0142399		0.00272613			0.0008705119999999999	0.00776844	0.00150742			0.00036057900000000003		0.00524024	0.00259976		0.00291242	0.00974218						0.000941988	0.00440836		0.000366146	0.00133002									0.00265536	0.00954985	0.00109621		0.00421807
9279	ENSG00000168454								0.00446595																																										
9280	ENSG00000168461	0.00214258	0.00813051	0.00271412	0.00513262	0.00413617	0.00612274		0.00282801	0.00403895	0.00454521	0.00617903		0.00837954	0.00203666	0.00594506	0.00508511	0.00316138	0.00290494		0.00474256	0.00489857	0.000916832	0.00664232	0.00832659	0.0094822	0.010250200000000001	0.00600514	0.00830131	0.11886400000000001	0.015933100000000002	0.00199154	0.00406295	0.00442714	0.00675297	0.00412029	0.00295657	0.0033106999999999998		0.00177481	0.00430459	0.00996444	0.00644643	0.012837399999999999		0.0047639	0.0035347	0.00442612	0.00336124	0.00843994	0.00533708
9281	ENSG00000168476					0.00040423099999999996	0.00731838		0.00133647	0.00583119		0.00230052		0.001573	0.00993359										0.00484143		0.000763595							0.00172572	0.00593206	0.00572234						0.0180519	0.00389546					0.000592775			0.013007499999999998
9282	ENSG00000168481									0.008135300000000002				0.010731999999999998											0.0333058									0.00354223																	0.0319541
9283	ENSG00000168484									0.010286799999999999																																									
9284	ENSG00000168487		0.00157899		0.00585546	0.00286368	0.00119265		0.00129779	0.00229118	0.00431851	0.00279496		0.00407506	0.00659428		0.00043851599999999996				0.00187029		0.000839676	0.00168658	0.0009698110000000001	0.00112101	0.00106756	0.00714931	0.00912213		0.00555495	0.00332174		0.00228374	0.00127114	0.00293858	0.0005656190000000001		0.00177558				0.00243689	0.00918348		0.00193869	0.00109331	0.00866617		0.00349533	0.00715147
9285	ENSG00000168488									0.00679353																								0.0009311539999999999																	0.00050802
9286	ENSG00000168490	0.000280562		0.00349101		0.0208652					0.0173519			0.0169342		0.000583401	0.00104754	0.000652466	0.000556444			0.000770518				0.00248275	0.010019499999999999		0.00184663									0.00115541		0.00056042							0.00155395	0.014316399999999998	0.00118246	0.029115699999999998	
9287	ENSG00000168491								0.00605194																																										
9288	ENSG00000168495		0.0113519		0.0007417130000000001	0.00527519	0.00358148	0.0019085999999999999	0.00487717	0.000735306	0.0026620999999999997	0.010265799999999999		0.013360200000000001	0.00519049						0.00984094		0.000614375	0.00427531	0.00373072	0.011468299999999999	0.00869512	0.000649077	0.016643099999999997	0.00240727	0.00200124			0.0101715	0.00217134	0.00121136	0.0023842						0.0022482	0.000525809		0.00584582		0.00736154		0.00278025	0.00833455
9289	ENSG00000168497		0.000715459		0.00248871	0.00167721	0.00497871			0.00155453	0.0008199910000000001	0.00144717		0.00381199	0.000880934			0.00045684800000000004			0.00704624		0.00229774	0.005472	0.00183332		0.00314654	0.0054421999999999995	0.00805365		0.00638184	0.00403346		0.00360383	0.00489066	0.0124805	0.0008262460000000001					0.0270882	0.00206481	0.00324827		0.00077009		0.00305909		0.0065669	0.00255567
9290	ENSG00000168502						0.00364188		0.00840185								0.00282529		0.0016275999999999999					0.00566159		0.00535428		0.0113605							0.00793325	0.00735671											0.00447729	0.00656011	0.00138873		
9291	ENSG00000168528						0.0182237	0.03504430000000001		0.029617599999999997	0.0437559	0.0241458		0.0494436							0.017956200000000002				0.037195		0.05972380000000001			0.07424489999999999	0.07148589999999999	0.00575191		0.021143099999999998	0.00796067	0.17339100000000002	0.033432199999999995		0.013159200000000001			0.11007	0.0511282		0.0112728						
9292	ENSG00000168538		0.00775412			0.0146381	0.0024143		0.00135707	0.00807926	0.00068236	0.00153297		0.011663			0.00155285						0.00121355	0.00651095	0.00393344	0.00404676	0.00358336	0.00823461	0.00103823	0.000368735	0.0014822000000000001			0.010979299999999999	0.000519934	0.0008086580000000001	0.0008532069999999999						0.00956185	0.000752902			0.0011171	0.00581792		0.00116683	0.013203200000000002
9293	ENSG00000168542		0.0004996		0.000507001	0.0008599139999999999	0.00155705	0.0006087530000000001	0.000422839	0.00162206	0.0005146630000000001	0.000887678		0.00133594	0.00293462						0.000698643		0.00079785	0.00252619	0.000754546		0.00134912	0.00135954	0.00104439		0.004376	0.00276032		0.00216055	0.00318191	0.00179606	0.000737708		0.000673055				0.00104024	0.0010304000000000001	0.00022122599999999999	0.00068042		0.00145183		0.00146406	0.00391935
9294	ENSG00000168546								0.254463						0.00778277				0.00289922															0.029714400000000002															0.00526216		
9295	ENSG00000168556										0.0152106																																					0.00812469			
9296	ENSG00000168564													0.0239393											0.00707007		0.00873653		0.000673333					0.000691236									0.0103152					0.00230358			0.0214461
9297	ENSG00000168566				0.0013637	0.000956585	0.012925			0.014637200000000001		0.001428		0.0133762	0.00422882		0.00110148				0.0151958			0.00140846			0.0121619		0.0103339	0.000468194	0.014213			0.00503108		0.00102034							0.00178825	0.00945855		0.00118138	0.0016634	0.011251100000000002		0.00111572	0.00559201
9298	ENSG00000168575					0.00377971	0.0016437000000000001	0.0006147069999999999		0.00165483		0.0024116		0.00843638			0.00553204							0.00403601	0.00191104	0.00737858	0.000540377	0.00529028	0.00277749		0.00181646			0.00457663		0.00687057							0.00296444			0.00269462	0.000942555	0.00213976		0.00218685	0.00518417
9299	ENSG00000168589								0.00457662																																										
9300	ENSG00000168591	0.00042764	0.00219537	0.00219276	0.0003372	0.00315379	0.000924303	0.00829267	0.00170785	0.00202459	0.000448406	0.00315728		0.00306783	0.00129011		0.000426805	0.00062987	0.00286547		0.0005680759999999999		0.00047726800000000004	0.00245349	0.0027921	0.00485015	0.000912692	0.00070836	0.00193115		0.00386514	0.000772329		0.00249429	0.00251195	0.00122043	0.00491209	0.000468736	0.000814198	0.000474585		0.00218495	0.0008298810000000001	0.00410395		0.00188783	0.00131454	0.000556318	0.000651846	0.00114121	0.00168494
9301	ENSG00000168594								0.00645171																																										
9302	ENSG00000168610	0.00040201	0.00103527	0.00063061	0.00304882	0.000826832	0.00156322	0.000749045	0.000461365	0.000858528	0.00177442	0.00155096		0.00342067	0.000535636		0.000331242	0.00168486	0.00174578		0.000499707	0.000388997	0.0007128939999999999	0.000677914	0.00108781	0.00121677	0.00118285	0.000603955	0.00160417	0.00122882	0.0099285	0.00218637		0.000748973	0.00046422699999999994	0.000637039	0.00187439	0.00612821	0.0007664610000000001	0.00402436		0.001146	0.00127472	0.00142959	0.000873915	0.00106831	0.00133277	0.00083504	0.000599716	0.00163617	0.000940557
9303	ENSG00000168615									0.00839584																																									
9304	ENSG00000168621																							0.017322							0.031654400000000006																				
9305	ENSG00000168646	0.000739365	0.00795167		0.0164182	0.00122886	0.00735957		0.00183821	0.00128651	0.00209931	0.013616999999999999		0.00516365	0.013889199999999999		0.000506588		0.000820522		0.00314695		0.0008487060000000001	0.00198785	0.00859383	0.000884263	0.00145394	0.000646611			0.00092016	0.013034899999999999		0.00707965	0.0153395								0.0134618	0.0008593460000000001		0.011695	0.00568683	0.0059436	0.0008327860000000001	0.00135271	0.00462223
9306	ENSG00000168658								0.0189459																																										
9307	ENSG00000168661																0.0120944																														0.00939438				
9308	ENSG00000168672					0.018849599999999998		0.00038030800000000005		0.00791846		0.000647043		0.00599085											0.0020358		0.00475748							0.00905087	0.011498399999999999								0.00501701								
9309	ENSG00000168675	0.00151868	0.00890426									0.00170672					0.00160091	0.000880569	0.00214697		0.0128911	0.00173109				0.008321799999999999		0.00416481	0.0102644									0.00411536		0.00289063	0.00288039					0.00163965	0.00504647	0.00248271	0.00159923	0.011590999999999999	
9310	ENSG00000168679																																																	0.0123569	0.017211700000000003
9311	ENSG00000168685					0.00342169	0.000647997			0.00652649					0.00269724										0.000536671							0.00158228		0.0105063	0.00299392	0.021759200000000003						0.00560524	0.0244361								
9312	ENSG00000168702	0.00174892															0.0109885	0.0129565	0.00644602			0.0119526									0.159847			0.0415574						0.0113132			0.022557900000000002				0.0136624		0.00436532		
9313	ENSG00000168703													0.16078499999999998													0.185122																								
9314	ENSG00000168724																												0.00327923		0.0017239			0.00759987		0.00578863							0.0102931					0.00312191			0.0008368939999999999
9315	ENSG00000168743		0.00546599			0.0024687	0.00733982	0.0033692		0.0039856		0.0158949		0.0166857							0.013002600000000001				0.014324100000000001	0.00245202		0.0165165	0.00624446			0.00315608		0.00184854	0.00287039								0.00975123					0.0260198		0.00437786	0.00830854
9316	ENSG00000168754																																																		0.0270952
9317	ENSG00000168758																																																		0.000568126
9318	ENSG00000168763					0.00199361	0.00143481	0.00170926	0.0007992839999999999	0.00482581		0.00137977		0.00519516													0.00555621		0.000636602		0.00112021			0.00199805	0.00111623								0.00186292					0.00062181			0.00115692
9319	ENSG00000168769									0.00154283				0.00770388											0.00134584		0.00531181			0.000750024												0.00167512									
9320	ENSG00000168778								0.00461378	0.0355615		0.0201666		0.00322529				0.019578099999999998								0.0130077	0.0151345							0.0161428						0.00374872			0.0215669	0.011429700000000001							0.00381932
9321	ENSG00000168779								0.0178757			0.0156406																	0.00582001							0.00246323							0.0113963								0.00953117
9322	ENSG00000168781						0.00283501		0.000227729		0.000247437			0.0111837											0.00024455	0.00340961	0.00615893				0.0131108			0.0148518													0.00324467				0.00846715
9323	ENSG00000168785													0.00519177																																					
9324	ENSG00000168792					0.00375162	0.00035851			0.018421299999999998		0.00889267			0.010502899999999999											0.00042889199999999995						0.000420852		0.0205309									0.00767238								0.0118236
9325	ENSG00000168795								0.000720912	0.00203404				0.00128188											0.000895263		0.000487458							0.00650055														0.000411891			0.00175454
9326	ENSG00000168803				0.0143856				0.00500591																						0.0318036			0.0274366																	
9327	ENSG00000168806																																			0.00442677															
9328	ENSG00000168807		0.00190399			0.00701882	0.000641384		0.00134461	0.00863636		0.00625236		0.00922388							0.00198888		0.00062751	0.0073238	0.00546125		0.00544652	0.000665624	0.0151273					0.00658402	0.00177134	0.00215307	0.00146892						0.00997446					0.00290445		0.00162309	0.00540269
9329	ENSG00000168813		0.00823777		0.0136214	0.00857418	0.0012698		0.0006880930000000001	0.0179107	0.006621899999999999	0.0104282		0.010163799999999999	0.0005185190000000001		0.00458822	0.00501345			0.0129968	0.00643437	0.00044557300000000005	0.00488926	0.000616289	0.00452696	0.000767988	0.0007934589999999999	0.0118284	0.0007008180000000001	0.014834	0.000336162		0.011699	0.011860700000000002	0.002614	0.00030162	0.000410311	0.013126400000000002	0.00124496			0.0121429	0.00042875199999999996		0.00865506	0.000481582	0.00040394		0.00759541	0.00972334
9330	ENSG00000168818																																																		0.00202208
9331	ENSG00000168824								0.0144105					0.0099381											0.0505938	0.00244976	0.00225527																								
9332	ENSG00000168827	0.00966346	0.00667013	0.0068084	0.00857512	0.010643399999999999	0.00672252	0.00212517	0.00241129	0.0122262	0.00303616	0.00812806		0.0143856	0.00106849		0.00345014	0.00406742	0.00768379		0.0160936	0.00907091	0.00809755	0.0008468560000000001	0.00507738	0.00713144	0.00711142	0.00343219	0.012190799999999998	0.00193361	0.00830924	0.00725902		0.00631848	0.00547666	0.00359748	0.00458289	0.00738935	0.00324293	0.00409849			0.00781782	0.00149545	0.00695526	0.00567296	0.00407763	0.00177861	0.00661011	0.00550946	0.005854600000000001
9333	ENSG00000168843																0.00155418																														0.00149431				
9334	ENSG00000168872		0.00721336		0.00170196	0.00298969	0.00293247		0.0069058999999999995	0.00603729	0.000284822	0.00368925		0.00387945	0.00893748		0.00031146				0.00815445			0.00119149	0.000298607	0.00031457400000000003	0.00306731	0.000936031	0.00761812	0.00170982	0.00163358			0.00255192	0.00029493099999999996	0.0009558619999999999							0.00923309	0.00381041		0.00669207	0.0010384	0.00062697		0.00189157	0.00452761
9335	ENSG00000168874		0.00117845		0.00656884	0.00401225	0.000474633		0.0104604	0.00427385		0.00540003		0.00431957	0.00244049						0.00226235		0.00150317	0.00554237	0.0008065069999999999		0.00498405	0.00210215	0.00402836		0.010055	0.00157101		0.00918484	0.000749403	0.00250996	0.000869575		0.00994133				0.00448859	0.000314042		0.00242696		0.00291963		0.00375281	0.00174012
9336	ENSG00000168876						0.000909577			0.013063		0.0125054			0.00777343						0.0036520000000000003			0.00301813	0.010101100000000002			0.0010497	0.0095061	0.000304866		0.00674735		0.00939799	0.000801976	0.00277172							0.0148263					0.0005052619999999999			0.011430500000000001
9337	ENSG00000168878									0.00861448																								0.0753571																	
9338	ENSG00000168883									0.0040966				0.00145793											0.001741		0.00176418		0.00647771		0.000904196			0.00980426		0.00474924							0.0072563					0.0039863			0.0156976
9339	ENSG00000168884		0.00043947400000000003	0.00593033	0.00306815	0.00207385	0.000628139	0.0048235	0.000697008	0.00324444	0.00105092	0.00187501		0.00413418	0.00128781			0.0008585169999999999			0.00125869		0.00281941	0.000955783	0.0005222180000000001	0.0017165	0.000587533	0.000780957	0.0007029019999999999	0.00167904	0.00183968	0.004887		0.00365274	0.0010630999999999998	0.00175243	0.000626975		0.000568966		0.001359	0.00414799	0.00397328	0.00037294199999999997	0.000492104	0.00110541		0.00077435		0.000539413	0.00350267
9340	ENSG00000168887					0.00366485	0.00469318			0.00609906		0.000351245		0.0100943	0.00678563		0.0117428							0.0097847		0.00291404	0.00446599	0.00757284	0.00819466					0.00295627								0.00597692	0.00289008	0.000789477			0.00251067	0.0154531			0.00261297
9341	ENSG00000168890		0.00048205		0.00941294	0.00228701	0.00135468	0.00530666	0.00151082	0.00326893	0.00038917199999999997	0.00222071		0.010573200000000001	0.00282206		0.0101819				0.000861619			0.00239548	0.00543568	0.00412211	0.00141156	0.00208434	0.00337746		0.00612548	0.00455295		0.00349516	0.00481248	0.00042071199999999995	0.000476517		0.00156863				0.00520996	0.000465756		0.000484964	0.00048446599999999997	0.00242517		0.00436223	0.00474489
9342	ENSG00000168894				0.0009595469999999999	0.00037795300000000005	0.000868402	0.000246303	0.00039456	0.0015130999999999999	0.00071389	0.00378107		0.0009523260000000001										0.0008260810000000001	0.000914597		0.000246832	0.000827688	0.000736813		0.00282661			0.00121767	0.0008787189999999999	0.000638908						0.00195246	0.000843697			0.000741001		0.00106153		0.00068182	0.00238687
9343	ENSG00000168899	0.00250059	0.00262302	0.00231497	0.00400569	0.00247767	0.00136812	0.00842733	0.00289561	0.00341638	0.00183986	0.00430572		0.00624717	0.00192735			0.00433401	0.00251342		0.00408882	0.00254619	0.00205026	0.00365088	0.00955357	0.00205097	0.00812867	0.00241625	0.00257582	0.07149900000000001	0.00577	0.00234687		0.00385405	0.00253957	0.0014463	0.00657051	0.00526859	0.00286462	0.00148952		0.01239	0.00298191	0.0027837		0.00496823		0.00307007	0.00602353	0.00239863	0.00373457
9344	ENSG00000168903						0.061839099999999994																																												
9345	ENSG00000168906	0.00106291	0.013311400000000001	0.00174876	0.00204148	0.00313894	0.00208883	0.00200621	0.00093372	0.00255189	0.00191884	0.0039531		0.0030204	0.00028113		0.00523681	0.00251488	0.00120521		0.0040784	0.000126512	0.00204069	0.00159746	0.00305779	0.00134379	0.00425797	0.00240312	0.00708522	0.000669419	0.00207542	0.00275282		0.00148274	0.00394175	0.000403211	0.00294569	0.00504341	0.00243931	0.000515995		0.023528099999999996	0.00554427	0.0009855839999999999	0.00259862	0.00298932	0.00403543	0.00241715	0.00186369	0.00759952	0.0018753
9346	ENSG00000168907						0.00752553			0.00952873				0.0125283							0.00799708				0.00684819		0.012980000000000002				0.00245191	0.00259915		0.0208086			0.00490784														
9347	ENSG00000168913																																																		0.00549239
9348	ENSG00000168916									0.00635818																								0.012134299999999999		0.00160381															0.0081517
9349	ENSG00000168917	0.015186000000000002		0.00130215		0.00687809			0.00195216	0.0107345	0.00100025	0.00720809					0.00110462	0.00938103	0.00111283							0.00212086								0.00399553		0.00671399		0.000828387		0.00638432			0.00936708				0.00845843		0.00342922		0.0208319
9350	ENSG00000168918		0.00109551			0.000860717	0.00146339			0.00877361		0.00711636		0.00986821	0.00357178										0.0084951		0.00116308			0.0008054189999999999		0.00475569		0.00156417								0.00769925	0.00155664		0.00551614						0.031116700000000004
9351	ENSG00000168924					0.0005464269999999999	0.000951193		0.000847833	0.0006333069999999999				0.00132401											0.000480805		0.000470515				0.000425937			0.000971084		0.000420511							0.00271646								0.00273876
9352	ENSG00000168925							0.033947500000000005																																											
9353	ENSG00000168928							0.00615929																																											
9354	ENSG00000168936	0.00469504	0.00145357	0.00826235	0.0008982999999999999	0.00192414	0.0042081	0.00137153	0.00201534	0.00730327	0.00143483	0.00871895		0.00365682	0.00631565	0.00441178	0.00513765	0.00290847	0.000351505		0.0091725	0.0022186	0.00327317	0.00693138	0.00190536	0.00336353	0.00230176	0.000941891	0.000936349	0.000724864	0.00541069	0.0005857109999999999	0.00324767	0.00410448	0.00372504	0.00476623	0.00119779	0.0007111330000000001	0.00811249	0.00159404	0.00775732	0.00381421	0.00396375	0.0030329999999999997	0.000504085	0.00380422	0.00537989	0.00186993	0.00843589	0.00417202	0.00542713
9355	ENSG00000168938		0.00279623		0.0038236	0.00960979	0.00499039	0.00476127	0.00723829	0.00951029	0.00234917	0.00987003		0.018740700000000002										0.00750439	0.00387342		0.0188108	0.00206089	0.0104545		0.0249579			0.00313744	0.00218146	0.00467795			0.0127955				0.0103839	0.0154461		0.0160165		0.00680427		0.00638589	0.00942818
9356	ENSG00000168944		0.00917373	0.00188318		0.00313567	0.00158919		0.00158501	0.00886062	0.00114534	0.0133838		0.0131934	0.00101249		0.000990486				0.00189257		0.00614266	0.00637056	0.00930785	0.0021804000000000003	0.018460900000000002	0.000875019	0.005138800000000001	0.000617483		0.00132961		0.0107907	0.013972899999999998	0.00321658	0.00118968			0.00612779		0.025608299999999997	0.00826671	0.000663192		0.00765572	0.000544452	0.00159159		0.00117285	0.010057700000000001
9357	ENSG00000168952	0.021176			0.0323561		0.012633700000000001	0.0131863		0.00233908				0.0163295				0.00260802	0.0167732					0.0368126			0.0180459	0.0116462						0.022480299999999998	0.0215485	0.23964699999999997							0.0138505			0.0399554		0.0113822	0.00256545		0.0144834
9358	ENSG00000168955																															0.026041599999999998																			
9359	ENSG00000168958					0.000261185			0.0044104	0.000799001				0.000642744											0.00453633		0.00302322		0.00081524	0.000336649	0.0029688			0.00109869		0.00219524							0.000817802					0.000529587		0.0009560030000000001	0.00588296
9360	ENSG00000168959																		0.00263185																																
9361	ENSG00000168961					0.00559635	0.00343095			0.0163466		0.0189564			0.0054575000000000005															0.00725602					0.0020406							0.042631800000000004	0.021527								
9362	ENSG00000168970					0.0117619	0.000828062	0.00487605	0.00771237	0.00483855		0.0113633		0.015408199999999999	0.00836364		0.0015278				0.00375365			0.00786039	0.00112766	0.0008294019999999999	0.010768799999999999	0.0008567010000000001						0.007345399999999999			0.001113						0.0172829	0.000841774			0.00565326	0.0101637		0.0007599789999999999	0.00363109
9363	ENSG00000168993	0.0029157	0.00296909	0.00110608	0.0689585	0.018662	0.0229826		0.0114281	0.030785700000000003	0.020791	0.03793080000000001		0.028611	0.0351899	0.00134666	0.00540762	0.00140753	0.00210734		0.00823212	0.00205447	0.0328108	0.0192653	0.0223344	0.0380466		0.00505351	0.0337936				0.000868155	0.026200900000000003			0.0334005	0.00233569	0.0624222	0.00269598	0.00213803		0.017181000000000002	0.152294		0.0381607	0.00516955	0.0325244	0.00118548		0.0332728
9364	ENSG00000168994		0.00469727	0.00120167	0.00921318	0.007004600000000001	0.00260963	0.0119455	0.00986006	0.00801779	0.0106711	0.00971507		0.00693118	0.00413376			0.00105316	0.000440187		0.00437293		0.00168382	0.00474408	0.0155922	0.00662566	0.00541532	0.00493686	0.00436222		0.029191	0.00274667		0.014361500000000001	0.00881285	0.017541099999999997	0.00180765		0.00488504	0.00114455			0.010338	0.00255091	0.00194817	0.021923500000000002		0.00502012	0.00348811	0.00670624	0.00638725
9365	ENSG00000168995																																									0.0185951									
9366	ENSG00000169018		0.00526818		0.00138624	0.00560775	0.000545857			0.002973		0.00621431		0.00438704										0.00638271	0.000357822		0.00672875	0.000467116	0.00188184	0.00440274	0.00492981			0.00146875		0.00120649							0.00185914	0.00024817599999999996		0.000491887		0.0005172730000000001		0.00941701	0.0155025
9367	ENSG00000169021																														0.05682519999999999																				
9368	ENSG00000169026								0.005768199999999999	0.0101059																								0.0235834																	
9369	ENSG00000169031		0.014900700000000001							0.0144678	0.0113892				0.0047732						0.0267991					0.028051299999999998					0.014905700000000001			0.010531700000000001												0.017047200000000002				0.00346226	
9370	ENSG00000169032					0.00670691				0.00428596				0.012476600000000001											0.000491569				0.0102839		0.0005532					0.00043067699999999997						0.018191299999999997	0.00439607					0.000833807		0.00523244	0.00653422
9371	ENSG00000169035													0.0158006											0.11055		0.00916936																								
9372	ENSG00000169045		0.00180579	0.00106217	0.00238452	0.00210272	0.00160606	0.00164392	0.00267409	0.00271866	0.00191273	0.00215483		0.00267121	0.00155916		0.0010198	0.00200929			0.00127491	0.00716292	0.00157043	0.00299734	0.00088299	0.00156783	0.00139077	0.00119335	0.00275701	0.00123615	0.00409026	0.00138274		0.00234747	0.00130278	0.00071574	0.0005266	0.014041999999999999	0.00150052	0.00173364	0.00129329	0.00600483	0.0031053	0.000807966	0.000897635	0.0017924	0.00127303	0.00192335	0.00134117	0.00158769	0.00279838
9373	ENSG00000169047									0.000906381		0.00421281		0.037355599999999996										0.00146802					0.000451705		0.00345149			0.00143064		0.00206301							0.0263902					0.000999388			0.0008067889999999999
9374	ENSG00000169062								0.0154369			0.0514938					0.00384521																	0.0347272		0.0135399							0.0573087				0.00205408				0.0528056
9375	ENSG00000169064								0.00870456																																										
9376	ENSG00000169071					0.00343966	0.00106676			0.0183201		0.00376231		0.00141512							0.000759782		0.0008896819999999999	0.00218168				0.00200947						0.0210996	0.000912465	0.00824651	0.00186813							0.000995348		0.00795187		0.00588737			
9377	ENSG00000169085																														0.0658102																				0.018363
9378	ENSG00000169087					0.00258477				0.015446200000000002				0.00869072													0.0031528000000000003				0.00601533			0.013345								0.0194852	0.0325987								0.0007584139999999999
9379	ENSG00000169105									0.00249843				0.0149095															0.00613899					0.0116374		0.00130403							0.0134833					0.00768503			0.00305404
9380	ENSG00000169116		0.00500587	0.000938263	0.00127959	0.00487397	0.00581178	0.0055267	0.00891801	0.0107332	0.00316082	0.00597281		0.0110446	0.00769522				0.000961752		0.00162447		0.00688068	0.00251145		0.000966686	0.00176985	0.00373642	0.00589864		0.0206234	0.00367351		0.00268741	0.0122535		0.000967137			0.00136267			0.0048041	0.0573989		0.00460022		0.00407213	0.000996041	0.00433159	0.010556200000000002
9381	ENSG00000169118								0.00243812																					0.00116698																					
9382	ENSG00000169122				0.013140200000000001				0.00435411						0.000969072		0.000593015																	0.020165400000000003		0.0253145										0.00658812	0.0113057				0.018035299999999997
9383	ENSG00000169126								0.00592086																																										
9384	ENSG00000169129					0.0196545		0.164388		0.00471528		0.0024596		0.00422721	0.00202786		0.00550107				0.00110543			0.00402087	0.00119221		0.0209049	0.000590358						0.00236721									0.023892	0.00522872			0.00121384	0.00739228			0.00329939
9385	ENSG00000169131								0.0648644															0.0133422										0.014437299999999998														0.00787137			
9386	ENSG00000169136	0.00987983	0.014361099999999998	0.0062654	0.0149215	0.00905032	0.00834355	0.0173027	0.00545825	0.00680701	0.010064499999999999	0.0176418		0.00627771	0.00526928			0.00479284	0.000984437		0.015377799999999999	0.0124175		0.00978449	0.00481144	0.0477235	0.00295165	0.0116911	0.011421299999999999	0.15888	0.00803574	0.0107473		0.0203002	0.00542921	0.0353976		0.00641579	0.0020794	0.00772617		0.012176600000000001	0.0199257	0.0153748	0.00203544	0.00595104	0.0259267	0.00850699	0.00727276	0.0107687	0.0191028
9387	ENSG00000169139																												0.00820008																						
9388	ENSG00000169155								0.00170175					0.00622607													0.0054625				0.00416541																				
9389	ENSG00000169169																0.00146758									0.00491264																					0.00104171				
9390	ENSG00000169174									0.0161893							0.0818477																						0.00355636								0.10372200000000001				
9391	ENSG00000169180		0.00286767		0.013117799999999999	0.00781389	0.00374354	0.0125638	0.00121008	0.0069477	0.00156989	0.00205958		0.00604691	0.00849293			0.00341326						0.00396482	0.00260793	0.00597025	0.00764119	0.00302562	0.00422016		0.00102903	0.005034899999999999		0.00324097	0.00517873	0.00228593						0.00218811	0.00351958			0.0025163	0.00661484	0.00150486		0.00643102	0.00283283
9392	ENSG00000169181																	0.000536687																				0.000552575		0.00188385						0.00933754				0.0134955	
9393	ENSG00000169184																											0.000685635	0.00544505		0.00734139																	0.00144244		0.00181167	
9394	ENSG00000169189	0.00151379	0.0013189999999999999	0.00279793	0.00209842	0.00260432	0.00242619	0.00078312	0.0022249	0.0020136	0.00182861	0.00253533		0.00316684	0.00410857	0.00490014	0.00132926	0.00612234	0.00705612		0.00135012	0.00736177	0.00165459	0.0006779910000000001	0.00195339	0.00162287	0.00636996	0.00168764	0.0031250999999999996	0.00136585	0.00712393	0.000300612		0.00250047	0.00035194699999999997	0.000508531	0.00199355	0.000708658	0.00652574	0.00494969	0.000570997	0.00978451	0.00337086	0.000405694	0.00151232	0.00421929	0.00448012	0.00182536	0.00146437	0.00106002	0.00325271
9395	ENSG00000169194								0.0047598																																										
9396	ENSG00000169213			0.00150419																	0.0008874169999999999					0.00276522										0.00798515															
9397	ENSG00000169217	0.0088637	0.000539733	0.00048502800000000003	0.00336006	0.00185647	0.00128069	0.000650153	0.000585602	0.00417579	0.00109755	0.00997072		0.00237223	0.000361053		0.00922868	0.00743843	0.00039319699999999997		0.00379083	0.000575774	0.012635500000000001	0.00633736	0.00140793	0.000387474	0.0032686	0.00104174	0.002634	0.000249276	0.00372188	0.00136122		0.00276984	0.00343632	0.0007352639999999999	0.00045205800000000003	0.000478245		0.00768228		0.00752975	0.00345046	0.00110154		0.000346063	0.00041538800000000004	0.0022373000000000002	0.000573566	0.00127941	0.00343728
9398	ENSG00000169218					0.00152803				0.0130799				0.0213027									0.00580076				0.00996415		0.08769149999999999								0.0207063														
9399	ENSG00000169220																																									0.0164388									
9400	ENSG00000169221	0.00024994599999999997	0.00207966	0.00148512	0.0041749	0.00087895	0.00222067	0.00041584300000000005	0.000319513	0.00383531	0.000573161	0.00149927		0.00118386	0.000342046		0.00143462	0.00111124	0.000220682		0.00239486	0.00230173	0.000208126	0.00120768	0.00158968	0.00013996	0.000669518	0.00123327	0.00775347	0.000283549	0.00397111	0.000286612		0.00256458	0.0006872000000000001	0.000287376	0.000492661		0.00301758	0.00207856		0.00360737	0.00212552	0.000260856		0.0012114	0.000256249	0.00111692	0.00053318	0.00131243	0.00246188
9401	ENSG00000169223				0.000861549	0.0053426				0.00296518		0.00243159		0.00354488											0.000705275		0.000823272		0.00156201		0.00747321			0.000982059		0.00172737						0.00577022	0.0035215000000000003					0.00421491			0.000867535
9402	ENSG00000169228					0.00586182		0.0125753		0.00516934	0.013835299999999998	0.0128488		0.012501799999999999	0.0144115		0.0112368		0.012654						0.0180867	0.00768462	0.00366011		0.0158599		0.0226941			0.00447061								0.00842704	0.0215643				0.00285227		0.0065559	0.0040724	0.0134743
9403	ENSG00000169230																																									0.014581									
